The United States of America,  Population size (5-year)     Last modified: 16-Nov-2012, MPv5 (May07)

Year       Age      Female         Male        Total
1957      55-59    4025660.80   3891553.44   7917214.24
1957      60-64    3602918.45   3372981.10   6975899.55
1957      65-69    3062236.90   2778686.33   5840923.23
1957      70-74    2310408.98   2013816.84   4324225.82
1957      75-79    1474415.85   1221655.37   2696071.22
1957      80-84     870068.43    630662.40   1500730.83
1957      85-89     368947.84    241407.25    610355.09
1957      90-94     105256.18     60652.78    165908.96
1957      95-99      20633.35     10426.76     31060.11
1957     100-104      2626.17      1300.35      3926.52
1957     105-109       509.42       282.52       791.94
1957     110+          178.91       114.75       293.66
1958       0       1979375.98   2051155.56   4030531.54
1958       1-4     7636536.71   7907167.99  15543704.70
1958       5-9     8692050.36   9002538.58  17694588.94
1958      10-14    7476786.09   7748474.72  15225260.81
1958      15-19    5987465.76   5970041.10  11957506.86
1958      20-24    5320098.65   4938660.27  10258758.92
1958      25-29    5714317.81   5502832.88  11217150.69
1958      30-34    6210964.39   5938484.93  12149449.32
1958      35-39    6240448.87   5942043.84  12182492.71
1958      40-44    5756081.40   5550063.01  11306144.41
1958      45-49    5337945.82   5188101.38  10526047.20
1958      50-54    4625307.86   4518610.94   9143918.80
1958      55-59    4092286.65   3944591.78   8036878.43
1958      60-64    3641210.57   3377180.97   7018391.54
1958      65-69    3148121.91   2827849.37   5975971.28
1958      70-74    2383632.62   2066842.93   4450475.55
1958      75-79    1535039.73   1258550.72   2793590.45
1958      80-84     896594.70    643026.86   1539621.56
1958      85-89     386411.76    250865.80    637277.56
1958      90-94     111157.83     63323.39    174481.22
1958      95-99      21358.61     10654.12     32012.73
1958     100-104      2697.39      1240.98      3938.37
1958     105-109       506.68       263.73       770.41
1958     110+          167.92       122.12       290.04
1959-      0       1996399.23   2064922.61   4061321.83
1959-      1-4     7789549.84   8063727.91  15853277.75
1959-      5-9     8868828.74   9179378.67  18048207.41
1959-     10-14    7766366.95   8040603.81  15806970.75
1959-     15-19    6281859.22   6304272.19  12586131.41
1959-     20-24    5405365.66   5076377.98  10481743.64
1959-     25-29    5589826.32   5386114.43  10975940.75
1959-     30-34    6159804.70   5895204.96  12055009.66
1959-     35-39    6299444.64   5986679.27  12286123.91
1959-     40-44    5817276.20   5590777.46  11408053.65
1959-     45-49    5418020.11   5255757.98  10673778.09
1959-     50-54    4729414.08   4603047.79   9332461.87
1959-     55-59    4178668.68   4017785.33   8196454.01
1959-     60-64    3672012.71   3378252.52   7050265.23
1959-     65-69    3226280.39   2869672.42   6095952.81
1959-     70-74    2459125.07   2120023.29   4579148.36
1959-     75-79    1602156.45   1300281.69   2902438.15
1959-     80-84     924608.07    654956.62   1579564.69
1959-     85-89     402257.64    257439.40    659697.04
1959-     90-94     117014.57     65823.18    182837.75
1959-     95-99      22135.03     10915.17     33050.20
1959-    100-104      2757.95      1280.89      4038.84
1959-    105-109       485.94       253.71       739.65
1959-    110+          168.58       113.86       282.44
1959+      0       2008023.52   2077012.17   4085035.69
1959+      1-4     7833524.93   8109533.79  15943058.72
1959+      5-9     8916058.49   9228762.00  18144820.49
1959+     10-14    7805152.82   8081035.43  15886188.25
1959+     15-19    6311267.62   6343704.62  12654972.24
1959+     20-24    5432656.22   5121356.31  10554012.53
1959+     25-29    5621180.27   5420939.54  11042119.81
1959+     30-34    6193192.50   5930815.54  12124008.04
1959+     35-39    6330999.31   6021312.45  12352311.76
1959+     40-44    5841920.10   5620226.54  11462146.64
1959+     45-49    5436158.12   5281261.65  10717419.77
1959+     50-54    4742350.40   4623003.01   9365353.41
1959+     55-59    4189225.08   4033803.32   8223028.40
1959+     60-64    3680355.08   3389013.88   7069368.96
1959+     65-69    3232454.04   2876542.96   6108997.00
1959+     70-74    2463243.56   2125965.93   4589209.49
1959+     75-79    1604761.88   1303565.27   2908327.15
1959+     80-84     926147.73    656825.24   1582972.97
1959+     85-89     402867.56    258263.65    661131.21
1959+     90-94     117191.99     66033.93    183225.92
1959+     95-99      22168.59     10950.12     33118.71
1959+    100-104      2762.13      1284.99      4047.12
1959+    105-109       486.68       254.52       741.20
1959+    110+          168.84       114.22       283.06
1960       0       2014842.89   2080744.70   4095587.59
1960       1-4     7944318.59   8218504.91  16162823.50
1960       5-9     9130632.50   9447061.74  18577694.24
1960      10-14    8147670.27   8426041.63  16573711.90
1960      15-19    6537613.14   6584997.66  13122610.80
1960      20-24    5523613.70   5252641.10  10776254.80
1960      25-29    5537430.13   5338427.40  10875857.53
1960      30-34    6116394.52   5860410.96  11976805.48
1960      35-39    6383553.42   6064539.72  12448093.14
1960      40-44    5908553.87   5665575.34  11574129.21
1960      45-49    5503811.46   5339073.98  10842885.44
1960      50-54    4848558.75   4713126.03   9561684.78
1960      55-59    4280985.61   4108861.04   8389846.65
1960      60-64    3719485.28   3403593.97   7123079.25
1960      65-69    3306041.13   2915940.07   6221981.20
1960      70-74    2539426.88   2174838.96   4714265.84
1960      75-79    1676196.98   1348914.04   3025111.02
1960      80-84     957815.59    671259.78   1629075.37
1960      85-89     421031.68    266142.84    687174.52
1960      90-94     124705.42     69672.55    194377.97
1960      95-99      23088.17     11344.97     34433.14
1960     100-104      3002.00      1359.52      4361.52
1960     105-109       454.05       261.64       715.69
1960     110+          169.99       110.27       280.26
1961       0       2033211.78   2100291.69   4133503.47
1961       1-4     8013231.88   8285272.13  16298504.01
1961       5-9     9339401.63   9664108.56  19003510.19
1961      10-14    8547474.23   8834244.33  17381718.56
1961      15-19    6716986.48   6768471.70  13485458.18
1961      20-24    5651235.62   5394747.95  11045983.57
1961      25-29    5493950.68   5295956.16  10789906.84
1961      30-34    6031372.59   5790397.25  11821769.84
1961      35-39    6401997.26   6080002.74  12482000.00
1961      40-44    5995134.26   5728597.27  11723731.53
1961      45-49    5560243.70   5382043.85  10942287.55
1961      50-54    4960241.19   4806128.76   9766369.95
1961      55-59    4376493.02   4181602.75   8558095.77
1961      60-64    3755414.19   3422132.33   7177546.52
1961      65-69    3375617.04   2944663.22   6320280.26
1961      70-74    2622477.60   2218828.55   4841306.15
1961      75-79    1741999.83   1387644.09   3129643.92
1961      80-84     996376.62    689902.07   1686278.69
1961      85-89     441484.56    275008.86    716493.42
1961      90-94     132671.19     73440.32    206111.51
1961      95-99      23984.95     11712.47     35697.42
1961     100-104      3208.06      1467.41      4675.47
1961     105-109       449.74       253.56       703.30
1961     110+          173.86       110.13       283.99
1962       0       2029622.70   2098624.56   4128247.26
1962       1-4     8047161.71   8320049.28  16367210.99
1962       5-9     9542023.39   9877121.44  19419144.83
1962      10-14    8759608.73   9055032.88  17814641.61
1962      15-19    7086023.99   7151935.20  14237959.19
1962      20-24    5855323.29   5582265.76  11437589.05
1962      25-29    5472490.41   5276490.41  10748980.82
1962      30-34    5929849.30   5711887.66  11641736.96
1962      35-39    6381947.94   6065457.53  12447405.47
1962      40-44    6098147.96   5806115.08  11904263.04
1962      45-49    5608457.92   5410032.89  11018490.81
1962      50-54    5069015.89   4890101.36   9959117.25
1962      55-59    4491260.82   4266630.15   8757890.97
1962      60-64    3787771.45   3442994.29   7230765.74
1962      65-69    3431712.71   2954011.95   6385724.66
1962      70-74    2715558.91   2262114.55   4977673.46
1962      75-79    1803220.40   1419149.25   3222369.65
1962      80-84    1030770.39    706183.53   1736953.92
1962      85-89     463737.20    284554.88    748292.08
1962      90-94     138180.94     75894.80    214075.74
1962      95-99      25755.01     12293.08     38048.09
1962     100-104      3385.27      1541.63      4926.90
1962     105-109       464.03       266.26       730.29
1962     110+          154.36       102.45       256.81
1963       0       1988772.35   2059260.56   4048032.91
1963       1-4     8041947.18   8315007.58  16356954.76
1963       5-9     9737691.86  10081306.14  19818998.00
1963      10-14    8829926.23   9131392.60  17961318.83
1963      15-19    7512042.34   7606975.61  15119017.95
1963      20-24    6159008.22   5866010.96  12025019.18
1963      25-29    5501087.67   5294558.91  10795646.58
1963      30-34    5821353.41   5625876.70  11447230.11
1963      35-39    6329909.58   6023427.39  12353336.97
1963      40-44    6204142.48   5891117.82  12095260.30
1963      45-49    5657445.76   5435035.61  11092481.37
1963      50-54    5160791.11   4957583.56  10118374.67
1963      55-59    4623351.56   4364136.99   8987488.55
1963      60-64    3826329.17   3469120.28   7295449.45
1963      65-69    3474716.64   2953156.22   6427872.86
1963      70-74    2806647.68   2299665.37   5106313.05
1963      75-79    1860685.05   1443614.80   3304299.85
1963      80-84    1073337.58    728407.63   1801745.21
1963      85-89     477654.34    289189.79    766844.13
1963      90-94     145780.44     78670.52    224450.96
1963      95-99      27033.19     12681.17     39714.36
1963     100-104      3494.48      1581.64      5076.12
1963     105-109       463.73       229.55       693.28
1963     110+          143.81        88.64       232.45
1964       0       1952795.07   2026796.48   3979591.55
1964       1-4     7997355.76   8276008.66  16273364.42
1964       5-9     9883251.65  10232963.06  20116214.71
1964      10-14    9012676.28   9325272.41  18337948.69
1964      15-19    7828446.18   7953161.04  15781607.22
1964      20-24    6481876.72   6188372.61  12670249.33
1964      25-29    5585142.47   5364632.89  10949775.36
1964      30-34    5712849.30   5533871.22  11246720.52
1964      35-39    6254383.55   5959397.25  12213780.80
1964      40-44    6294104.12   5966087.68  12260191.80
1964      45-49    5715693.77   5466049.31  11181743.08
1964      50-54    5241736.18   5016076.72  10257812.90
1964      55-59    4754139.30   4460627.40   9214766.70
1964      60-64    3877386.65   3504192.77   7381579.42
1964      65-69    3513983.41   2954264.77   6468248.18
1964      70-74    2889115.29   2327694.97   5216810.26
1964      75-79    1918843.27   1466936.08   3385779.35
1964      80-84    1116895.89    749019.07   1865914.96
1964      85-89     492316.56    292173.05    784489.61
1964      90-94     151150.75     79580.05    230730.80
1964      95-99      27994.75     12932.83     40927.58
1964     100-104      3555.96      1600.05      5156.01
1964     105-109       457.93       214.51       672.44
1964     110+          135.12        87.71       222.83
1965       0       1894113.33   1964095.47   3858208.80
1965       1-4     7923883.03   8211794.01  16135677.04
1965       5-9     9976905.62  10330010.49  20306916.11
1965      10-14    9235691.05   9562914.01  18798605.06
1965      15-19    8196915.26   8341446.76  16538362.02
1965      20-24    6733312.33   6441320.55  13174632.88
1965      25-29    5681621.92   5456619.19  11138241.11
1965      30-34    5631928.75   5460427.39  11092356.14
1965      35-39    6166876.70   5876375.33  12043252.03
1965      40-44    6350049.32   6010534.25  12360583.57
1965      45-49    5787734.54   5508567.12  11296301.66
1965      50-54    5319259.22   5069569.87  10388829.09
1965      55-59    4869831.24   4544602.75   9414433.99
1965      60-64    3948151.64   3554318.52   7502470.16
1965      65-69    3556368.20   2964754.43   6521122.63
1965      70-74    2957657.55   2344359.73   5302017.28
1965      75-79    1980636.52   1489800.58   3470437.10
1965      80-84    1170304.29    777268.47   1947572.76
1965      85-89     511117.65    298857.91    809975.56
1965      90-94     158886.98     82153.44    241040.42
1965      95-99      30020.24     13757.58     43777.82
1965     100-104      3663.93      1622.88      5286.81
1965     105-109       474.51       240.26       714.77
1965     110+          142.14        89.57       231.71
1966       0       1798105.74   1864297.64   3662403.38
1966       1-4     7782411.78   8070248.67  15852660.45
1966       5-9    10058641.73  10417160.65  20475802.38
1966      10-14    9460927.67   9802941.75  19263869.42
1966      15-19    8614116.96   8753474.42  17367591.38
1966      20-24    6919698.63   6590087.67  13509786.30
1966      25-29    5807723.29   5566180.83  11373904.12
1966      30-34    5592463.01   5408430.13  11000893.14
1966      35-39    6075873.96   5781865.74  11857739.70
1966      40-44    6370506.85   6018989.04  12389495.89
1966      45-49    5876471.51   5564586.30  11441057.81
1966      50-54    5394390.13   5119065.75  10513455.88
1966      55-59    4965873.95   4612583.56   9578457.51
1966      60-64    4042159.81   3621553.62   7663713.43
1966      65-69    3600497.69   2980442.54   6580940.23
1966      70-74    3009499.02   2347917.55   5357416.57
1966      75-79    2044548.06   1511263.21   3555811.27
1966      80-84    1213571.56    796545.17   2010116.73
1966      85-89     535502.30    308010.62    843512.92
1966      90-94     168147.11     85006.53    253153.64
1966      95-99      32364.33     14706.69     47071.02
1966     100-104      3817.72      1641.83      5459.55
1966     105-109       488.66       270.71       759.37
1966     110+          154.83        88.85       243.68
1967       0       1718134.93   1784393.76   3502528.69
1967       1-4     7550489.58   7831339.04  15381828.62
1967       5-9    10094912.07  10458330.60  20553242.67
1967      10-14    9682529.86  10038396.23  19720926.09
1967      15-19    8839519.83   8961663.66  17801183.49
1967      20-24    7287306.85   6803997.27  14091304.12
1967      25-29    5997295.89   5735783.57  11733079.46
1967      30-34    5582008.22   5374978.08  10956986.30
1967      35-39    5981868.48   5683865.74  11665734.22
1967      40-44    6359964.38   6003969.86  12363934.24
1967      45-49    5981665.13   5640120.55  11621785.68
1967      50-54    5468357.52   5165561.65  10633919.17
1967      55-59    5043070.12   4665561.66   9708631.78
1967      60-64    4162282.68   3708917.66   7871200.34
1967      65-69    3646448.18   3000912.01   6647360.19
1967      70-74    3046592.65   2342132.61   5388725.26
1967      75-79    2113055.61   1535230.94   3648286.55
1967      80-84    1258148.03    813081.03   2071229.06
1967      85-89     556208.91    315388.64    871597.55
1967      90-94     177067.67     87812.51    264880.18
1967      95-99      33618.80     15189.45     48808.25
1967     100-104      4058.23      1727.88      5786.11
1967     105-109       472.42       271.46       743.88
1967     110+          143.17        88.00       231.17
1968       0       1670524.11   1737555.36   3408079.47
1968       1-4     7278244.08   7550749.29  14828993.37
1968       5-9    10054294.80  10419265.52  20473560.32
1968      10-14    9895402.52  10265176.77  20160579.29
1968      15-19    8925054.84   9065361.54  17990416.38
1968      20-24    7714364.38   7096805.48  14811169.86
1968      25-29    6279978.09   6005454.80  12285432.89
1968      30-34    5622101.37   5392068.49  11014169.86
1968      35-39    5881857.52   5581353.41  11463210.93
1968      40-44    6320928.76   5965926.02  12286854.78
1968      45-49    6093180.40   5723608.22  11816788.62
1968      50-54    5545530.89   5210060.27  10755591.16
1968      55-59    5102663.72   4705046.59   9807710.31
1968      60-64    4300525.53   3811578.06   8112103.59
1968      65-69    3698670.35   3027534.91   6726205.26
1968      70-74    3073437.43   2331103.19   5404540.62
1968      75-79    2181385.12   1557128.09   3738513.21
1968      80-84    1297343.48    825391.29   2122734.77
1968      85-89     584981.80    327493.91    912475.71
1968      90-94     184550.76     89839.50    274390.26
1968      95-99      36158.11     16100.46     52258.57
1968     100-104      4426.44      1839.86      6266.30
1968     105-109       535.39       277.26       812.65
1968     110+          149.13        80.78       229.91
1969       0       1659113.88   1730424.37   3389538.25
1969       1-4     6995496.32   7258692.58  14254188.90
1969       5-9     9978087.54  10350212.86  20328300.40
1969      10-14   10059383.94  10440139.30  20499523.24
1969      15-19    9124395.12   9282300.86  18406695.98
1969      20-24    8017967.12   7394509.58  15412476.70
1969      25-29    6575832.88   6297345.21  12873178.09
1969      30-34    5713649.32   5468641.11  11182290.43
1969      35-39    5776854.78   5478865.74  11255720.52
1969      40-44    6258901.36   5901898.62  12160799.98
1969      45-49    6189397.32   5792580.82  11981978.14
1969      50-54    5630663.29   5261079.46  10891742.75
1969      55-59    5151050.38   4735035.62   9886086.00
1969      60-64    4438140.04   3914282.34   8352422.38
1969      65-69    3763585.44   3061055.88   6824641.32
1969      70-74    3095154.09   2320261.59   5415415.68
1969      75-79    2241194.79   1571067.15   3812261.94
1969      80-84    1356675.47    850433.89   2207109.36
1969      85-89     612649.09    338531.66    951180.75
1969      90-94     191035.96     91036.39    282072.35
1969      95-99      37683.25     16318.22     54001.47
1969     100-104      4767.84      1904.37      6672.21
1969     105-109       552.75       275.72       828.47
1969     110+          154.02        73.76       227.78
1970       0       1694151.52   1766761.59   3460913.11
1970       1-4     6774112.16   7035945.60  13810057.76
1970       5-9     9849391.16  10231027.89  20080419.05
1970      10-14   10179128.76  10568675.49  20747804.25
1970      15-19    9376525.41   9550989.33  18927514.74
1970      20-24    8366487.67   7808123.29  16174610.96
1970      25-29    6806298.63   6556865.75  13363164.38
1970      30-34    5820142.47   5577657.54  11397800.01
1970      35-39    5701939.72   5414958.90  11116898.62
1970      40-44    6185397.25   5838928.76  12024326.01
1970      45-49    6254296.12   5841052.05  12095348.17
1970      50-54    5731516.42   5332616.45  11064132.87
1970      55-59    5199857.82   4763542.46   9963400.28
1970      60-64    4564274.09   4007714.16   8571988.25
1970      65-69    3843509.98   3110144.51   6953654.49
1970      70-74    3124561.40   2319563.94   5444125.34
1970      75-79    2283247.53   1574422.09   3857669.62
1970      80-84    1412147.44    869162.03   2281309.47
1970      85-89     646293.89    353279.46    999573.35
1970      90-94     199465.77     93469.06    292934.83
1970      95-99      39808.32     16708.10     56516.42
1970     100-104      5196.45      2032.75      7229.20
1970     105-109       576.53       292.50       869.03
1970     110+          164.47        78.13       242.60
1971       0       1738054.79   1817071.23   3555126.02
1971       1-4     6692989.04   6957490.41  13650479.45
1971       5-9     9638147.93  10018635.60  19656783.53
1971      10-14   10287657.54  10687673.97  20975331.51
1971      15-19    9628805.47   9844857.53  19473663.00
1971      20-24    8786161.65   8356879.46  17143041.11
1971      25-29    6988200.00   6778241.10  13766441.10
1971      30-34    5954224.66   5721235.62  11675460.28
1971      35-39    5672980.82   5393482.19  11066463.01
1971      40-44    6105383.56   5788432.88  11893816.44
1971      45-49    6278501.36   5855989.04  12134490.40
1971      50-54    5843654.79   5423632.87  11267287.66
1971      55-59    5250567.13   4796547.95  10047115.08
1971      60-64    4681156.16   4093112.33   8774268.49
1971      65-69    3925605.49   3172087.68   7097693.17
1971      70-74    3162550.68   2328013.70   5490564.38
1971      75-79    2339112.34   1590046.58   3929158.92
1971      80-84    1469151.69    884575.08   2353726.77
1971      85-89     679063.85    365600.77   1044664.62
1971      90-94     213318.34     98842.03    312160.37
1971      95-99      43249.11     17485.83     60734.94
1971     100-104      5733.44      2200.84      7934.28
1971     105-109       648.64       317.43       966.07
1971     110+          170.46        76.84       247.30
1972       0       1687306.85   1765789.04   3453095.89
1972       1-4     6723093.16   6996616.43  13719709.59
1972       5-9     9375632.87   9745616.43  19121249.30
1972      10-14   10345501.38  10751501.37  21097002.75
1972      15-19    9864339.72  10105857.53  19970197.25
1972      20-24    9023490.41   8760728.77  17784219.18
1972      25-29    7357309.58   7178353.42  14535663.00
1972      30-34    6152317.81   5930336.99  12082654.80
1972      35-39    5677531.51   5402041.10  11079572.61
1972      40-44    6016372.60   5734419.18  11750791.78
1972      45-49    6250923.28   5826430.13  12077353.41
1972      50-54    5974202.74   5538180.82  11512383.56
1972      55-59    5295556.17   4826032.88  10121589.05
1972      60-64    4790643.83   4173106.85   8963750.68
1972      65-69    4035194.53   3251128.78   7286323.31
1972      70-74    3185010.96   2331495.89   5516506.85
1972      75-79    2406572.61   1613016.44   4019589.05
1972      80-84    1519708.21    898169.36   2417877.57
1972      85-89     710435.42    374951.83   1085387.25
1972      90-94     224994.70    102843.36    327838.06
1972      95-99      46373.86     18199.45     64573.31
1972     100-104      6050.72      2329.45      8380.17
1972     105-109       704.46       330.06      1034.52
1972     110+          185.22        75.82       261.04
1973       0       1573380.82   1643375.34   3216756.16
1973       1-4     6737947.95   7020950.68  13758898.63
1973       5-9     9100613.70   9462106.84  18562720.54
1973      10-14   10327449.31  10735956.15  21063405.46
1973      15-19   10090780.83  10344295.89  20435076.72
1973      20-24    9109243.83   8959816.44  18069060.27
1973      25-29    7785865.75   7631890.41  15417756.16
1973      30-34    6461528.77   6248534.25  12710063.02
1973      35-39    5716073.98   5447583.56  11163657.54
1973      40-44    5927383.56   5668901.37  11596284.93
1973      45-49    6200939.72   5788465.75  11989405.47
1973      50-54    6103150.68   5645613.69  11748764.37
1973      55-59    5338561.65   4853041.10  10191602.75
1973      60-64    4884112.33   4243084.93   9127197.26
1973      65-69    4176191.79   3344627.41   7520819.20
1973      70-74    3217578.08   2348049.32   5565627.40
1973      75-79    2445032.88   1614487.67   4059520.55
1973      80-84    1586501.53    922689.83   2509191.36
1973      85-89     736786.14    382274.49   1119060.63
1973      90-94     239800.99    107762.84    347563.83
1973      95-99      48584.00     18796.66     67380.66
1973     100-104      6455.35      2473.75      8929.10
1973     105-109       754.85       322.45      1077.30
1973     110+          165.09        85.86       250.95
1974       0       1512953.42   1583460.27   3096413.69
1974       1-4     6643794.51   6927293.14  13571087.65
1974       5-9     8845186.31   9196665.75  18041852.06
1974      10-14   10275408.21  10694430.13  20969838.34
1974      15-19   10271715.07  10540241.10  20811956.17
1974      20-24    9306797.25   9209868.49  18516665.74
1974      25-29    8100997.26   7960509.59  16061506.85
1974      30-34    6791375.34   6579873.97  13371249.31
1974      35-39    5789126.04   5521117.82  11310243.86
1974      40-44    5840879.45   5595898.63  11436778.08
1974      45-49    6146410.95   5752435.61  11898846.56
1974      50-54    6190087.67   5711567.12  11901654.79
1974      55-59    5408630.14   4898583.56  10307213.70
1974      60-64    4957589.04   4305084.93   9262673.97
1974      65-69    4314687.68   3436123.30   7750810.98
1974      70-74    3274076.71   2387057.54   5661134.25
1974      75-79    2482569.87   1613509.59   4096079.46
1974      80-84    1629249.82    931390.57   2560640.39
1974      85-89     778224.22    396700.18   1174924.40
1974      90-94     254393.63    112272.28    366665.91
1974      95-99      50676.75     19131.98     69808.73
1974     100-104      6687.11      2471.35      9158.46
1974     105-109       773.41       334.73      1108.14
1974     110+          171.21        90.61       261.82
1975       0       1517558.90   1591060.27   3108619.17
1975       1-4     6455690.41   6739191.77  13194882.18
1975       5-9     8676852.05   9023358.90  17700210.95
1975      10-14   10176821.91  10601816.42  20778638.33
1975      15-19   10408158.91  10693178.08  21101336.99
1975      20-24    9545857.52   9492405.47  19038262.99
1975      25-29    8471016.44   8335517.81  16806534.25
1975      30-34    7050334.24   6837832.87  13888167.11
1975      35-39    5882630.15   5609123.30  11491753.45
1975      40-44    5748367.12   5517386.30  11265753.42
1975      45-49    6093443.83   5716967.12  11810410.95
1975      50-54    6228517.80   5736000.00  11964517.80
1975      55-59    5527194.52   4988161.64  10515356.16
1975      60-64    5010556.17   4351542.47   9362098.64
1975      65-69    4459709.59   3538657.54   7998367.13
1975      70-74    3323057.54   2425046.58   5748104.12
1975      75-79    2550616.44   1635049.32   4185665.76
1975      80-84    1675076.22    944413.64   2619489.86
1975      85-89     819825.90    408425.78   1228251.68
1975      90-94     272039.77    118607.71    390647.48
1975      95-99      53758.09     19895.92     73654.01
1975     100-104      7075.66      2502.10      9577.76
1975     105-109       832.15       356.67      1188.82
1975     110+          177.29        92.83       270.12
1976       0       1530978.08   1602972.60   3133950.68
1976       1-4     6228186.29   6506671.22  12734857.51
1976       5-9     8639545.21   8994561.64  17634106.85
1976      10-14    9973621.92  10392109.58  20365731.50
1976      15-19   10524158.91  10827690.41  21351849.32
1976      20-24    9789309.58   9767347.94  19556657.52
1976      25-29    8908682.20   8772178.09  17680860.29
1976      30-34    7244197.25   7034706.85  14278904.10
1976      35-39    6002698.64   5731712.34  11734410.98
1976      40-44    5694484.93   5466975.34  11161460.27
1976      45-49    6033893.15   5677926.03  11711819.18
1976      50-54    6238509.58   5730986.30  11969495.88
1976      55-59    5662175.34   5103153.42  10765328.76
1976      60-64    5059578.09   4391065.76   9450643.85
1976      65-69    4589646.57   3635608.22   8225254.79
1976      70-74    3381602.75   2470578.09   5852180.84
1976      75-79    2628095.89   1667539.73   4295635.62
1976      80-84    1732341.66    964101.15   2696442.81
1976      85-89     866008.99    420145.59   1286154.58
1976      90-94     291183.98    124712.30    415896.28
1976      95-99      59400.53     21545.66     80946.19
1976     100-104      7733.53      2615.24     10348.77
1976     105-109       889.29       374.69      1263.98
1976     110+          174.67       108.77       283.44
1977       0       1561104.11   1636619.18   3197723.29
1977       1-4     6059852.04   6332852.04  12392704.08
1977       5-9     8618898.64   8982906.84  17601805.48
1977      10-14    9692608.21  10101594.51  19794202.72
1977      15-19   10581498.64  10896498.63  21477997.27
1977      20-24   10027342.46  10027364.38  20054706.84
1977      25-29    9156498.63   9021506.85  18178005.48
1977      30-34    7622838.35   7422353.42  15045191.77
1977      35-39    6179284.94   5918298.63  12097583.57
1977      40-44    5701032.88   5468027.40  11169060.28
1977      45-49    5952383.56   5618410.96  11570794.52
1977      50-54    6216430.13   5701432.87  11917863.00
1977      55-59    5808726.02   5229693.15  11038419.17
1977      60-64    5112567.13   4432547.95   9545115.08
1977      65-69    4690128.76   3714608.22   8404736.98
1977      70-74    3488189.05   2544624.67   6032813.72
1977      75-79    2688068.50   1691526.03   4379594.53
1977      80-84    1788720.53    982665.26   2771385.79
1977      85-89     905326.43    429861.96   1335188.39
1977      90-94     308757.50    128806.91    437564.41
1977      95-99      63697.83     22835.93     86533.76
1977     100-104      8312.82      2689.81     11002.63
1977     105-109       901.91       385.27      1287.18
1977     110+          170.36       111.49       281.85
1978       0       1611534.25   1691030.14   3302564.39
1978       1-4     6034076.70   6312591.77  12346668.47
1978       5-9     8523339.72   8891843.83  17415183.55
1978      10-14    9406106.85   9805093.15  19211200.00
1978      15-19   10567964.38  10888479.44  21456443.82
1978      20-24   10262802.74  10267293.15  20530095.89
1978      25-29    9256775.34   9126279.45  18383054.79
1978      30-34    8066879.45   7873383.56  15940263.01
1978      35-39    6467504.11   6214512.33  12682016.44
1978      40-44    5747093.15   5509586.30  11256679.45
1978      45-49    5874402.74   5549901.37  11424304.11
1978      50-54    6173452.05   5666972.60  11840424.65
1978      55-59    5957682.18   5352142.46  11309824.64
1978      60-64    5164073.98   4472561.65   9636635.63
1978      65-69    4773098.63   3786087.67   8559186.30
1978      70-74    3624684.94   2634120.56   6258805.50
1978      75-79    2760630.14   1732084.93   4492715.07
1978      80-84    1817599.78    984990.39   2802590.17
1978      85-89     960349.37    448085.40   1408434.77
1978      90-94     327644.90    133440.39    461085.29
1978      95-99      69984.71     24693.87     94678.58
1978     100-104      8932.51      2813.10     11745.61
1978     105-109       942.20       397.53      1339.73
1978     110+          185.95        99.21       285.16
1979       0       1648567.12   1727569.86   3376136.98
1979       1-4     6118654.79   6404660.27  12523315.06
1979       5-9     8374753.41   8747260.26  17122013.67
1979      10-14    9147183.56   9534665.75  18681849.31
1979      15-19   10525920.54  10864956.15  21390876.69
1979      20-24   10457731.51  10464246.58  20921978.09
1979      25-29    9476827.39   9354345.20  18831172.59
1979      30-34    8392512.33   8198005.48  16590517.81
1979      35-39    6784865.76   6537873.97  13322739.73
1979      40-44    5832139.74   5589632.89  11421772.63
1979      45-49    5802400.00   5478904.11  11281304.11
1979      50-54    6129427.39   5639953.42  11769380.81
1979      55-59    6067117.80   5437591.78  11504709.58
1979      60-64    5244646.58   4531600.01   9776246.59
1979      65-69    4836073.97   3850589.04   8686663.01
1979      70-74    3759183.56   2721619.19   6480802.75
1979      75-79    2853624.66   1794084.93   4647709.59
1979      80-84    1863153.36    993428.96   2856582.32
1979      85-89     999745.56    458186.41   1457931.97
1979      90-94     354099.07    141132.96    495232.03
1979      95-99      76304.61     26166.30    102470.91
1979     100-104      9415.95      2865.50     12281.45
1979     105-109       956.51       401.20      1357.71
1979     110+          204.24        92.34       296.58
1980       0       1706540.64   1786571.22   3493111.86
1980       1-4     6236202.71   6528807.80  12765010.51
1980       5-9     8197731.06   8575476.06  16773207.12
1980      10-14    8977412.36   9362969.30  18340381.66
1980      15-19   10439029.11  10789118.89  21228148.00
1980      20-24   10612874.15  10628375.20  21241249.35
1980      25-29    9745103.40   9636715.18  19381818.58
1980      30-34    8775642.79   8577281.06  17352923.85
1980      35-39    7038853.19   6796177.81  13835031.00
1980      40-44    5936328.71   5688704.04  11625032.75
1980      45-49    5721290.35   5407507.80  11128798.15
1980      50-54    6090666.81   5619647.84  11710314.65
1980      55-59    6121766.65   5474465.97  11596232.62
1980      60-64    5371858.79   4632854.20  10004712.99
1980      65-69    4878387.54   3899438.92   8777826.46
1980      70-74    3898023.79   2818436.50   6716460.29
1980      75-79    2933475.19   1843585.77   4777060.96
1980      80-84    1884127.57    995412.01   2879539.58
