The United States of America,  Population size (1-year)     Last modified: 18-Dec-2015, MPv5 (May07)

Year     Age      Female         Male        Total
1973       1    1670800.00   1743282.19   3414082.19
1973       2    1702547.95   1778564.38   3481112.33
1973       3    1685561.64   1753567.12   3439128.76
1973       4    1679038.36   1745536.99   3424575.35
1973       5    1681947.95   1750953.42   3432901.37
1973       6    1736939.73   1799934.25   3536873.98
1973       7    1826860.27   1896865.75   3723726.02
1973       8    1882898.63   1959380.82   3842279.45
1973       9    1971967.12   2054972.60   4026939.72
1973      10    2068457.53   2156958.90   4225416.43
1973      11    2048956.16   2133953.42   4182909.58
1973      12    2059043.84   2142550.68   4201594.52
1973      13    2057490.41   2132000.00   4189490.41
1973      14    2093501.37   2170493.15   4263994.52
1973      15    2089512.33   2175509.59   4265021.92
1973      16    2040605.48   2117112.33   4157717.81
1973      17    1998038.36   2065536.99   4063575.35
1973      18    1982547.95   2007558.90   3990106.85
1973      19    1980076.71   1978578.08   3958654.79
1973      20    1944071.23   1933071.23   3877142.46
1973      21    1845065.75   1830082.19   3675147.94
1973      22    1782591.78   1750123.29   3532715.07
1973      23    1745501.37   1698024.66   3443526.03
1973      24    1792013.70   1748515.07   3540528.77
1973      25    1836824.66   1812320.55   3649145.21
1973      26    1625709.59   1606715.07   3232424.66
1973      27    1403961.64   1373479.45   2777441.09
1973      28    1420465.75   1379975.34   2800441.09
1973      29    1498904.11   1459400.00   2958304.11
1973      30    1503263.01   1470263.01   2973526.02
1973      31    1307112.33   1273112.33   2580224.66
1973      32    1246095.89   1203600.00   2449695.89
1973      33    1195030.14   1145531.51   2340561.65
1973      34    1210027.40   1156027.40   2366054.80
1973      35    1176049.32   1124052.05   2300101.37
1973      36    1149512.33   1093013.70   2242526.03
1973      37    1139520.55   1084010.96   2223531.51
1973      38    1118019.18   1067024.66   2185043.84
1973      39    1132972.60   1079482.19   2212454.79
1973      40    1149005.48   1099997.26   2249002.74
1973      41    1152460.27   1107961.64   2260421.91
1973      42    1200904.11   1151421.92   2352326.03
1973      43    1215038.36   1158542.47   2373580.83
1973      44    1209975.34   1150978.08   2360953.42
1973      45    1215994.52   1149002.74   2364997.26
1973      46    1222468.49   1147980.82   2370449.31
1973      47    1246956.16   1163964.38   2410920.54
1973      48    1254010.96   1162509.59   2416520.55
1973      49    1261509.59   1165008.22   2426517.81
1973      50    1249476.71   1158463.01   2407939.72
1973      51    1250049.32   1163038.36   2413087.68
1973      52    1240465.75   1150471.23   2390936.98
1973      53    1216087.67   1120087.67   2336175.34
1973      54    1147071.23   1053553.42   2200624.65
1973      55    1096035.62   1006531.51   2102567.13
1973      56    1075000.00    982495.89   2057495.89
1973      57    1070986.30    974983.56   2045969.86
1973      58    1056528.77    955515.07   2012043.84
1973      59    1040010.96    933515.07   1973526.03
1973      60     995526.03    886016.44   1881542.47
1973      61     983515.07    871515.07   1855030.14
1973      62     986972.60    860471.23   1847443.83
1973      63     975068.49    835564.38   1810632.87
1973      64     943030.14    789517.81   1732547.95
1973      65     909564.38    749046.58   1658610.96
1973      66     873526.03    706515.07   1580041.10
1973      67     842526.03    673016.44   1515542.47
1973      68     800545.21    630528.77   1431073.98
1973      69     750030.14    585520.55   1335550.69
1973      70     679553.42    520038.36   1199591.78
1973      71     667939.73    498969.86   1166909.59
1973      72     668983.56    483482.19   1152465.75
1973      73     631564.38    449043.84   1080608.22
1973      74     569536.99    396515.07    966052.06
1973      75     531997.26    364989.04    896986.30
1973      76     519484.93    347989.04    867473.97
1973      77     499512.33    326498.63    826010.96
1973      78     466534.25    302512.33    769046.58
1973      79     427504.11    272498.63    700002.74
1973      80     395504.58    242053.33    637557.91
1973      81     344291.36    203066.93    547358.29
1973      82     315834.16    180167.82    496001.98
1973      83     282612.88    159447.00    442059.88
1973      84     248165.53    137934.86    386100.39
1973      85     199683.36    108186.53    307869.89
1973      86     172262.16     90592.36    262854.52
1973      87     146128.09     75456.17    221584.26
1973      88     121748.07     61272.96    183021.03
1973      89      97016.27     46803.73    143820.00
1973      90      76917.19     36313.57    113230.76
1973      91      59079.01     27028.08     86107.09
1973      92      46572.04     20671.79     67243.83
1973      93      33330.55     13984.66     47315.21
1973      94      23893.45      9769.62     33663.07
1973      95      17451.41      7099.86     24551.27
1973      96      12760.68      4921.92     17682.60
1973      97       8920.95      3282.96     12203.91
1973      98       5748.90      2115.35      7864.25
1973      99       3701.78      1358.86      5060.64
1973     100       2571.04       991.41      3562.45
1973     101       1621.99       599.35      2221.34
1973     102       1108.86       432.20      1541.06
1973     103        711.70       271.91       983.61
1973     104        429.79       169.88       599.67
1973     105        282.99       109.10       392.09
1973     106        186.82        76.39       263.21
1973     107        124.23        60.36       184.59
1973     108         85.31        45.38       130.69
1973     109         68.12        27.22        95.34
1973     110       165.09        85.86       250.95
1974       0    1512953.42   1583460.27   3096413.69
1974       1    1551873.97   1616871.23   3168745.20
1974       2    1649306.85   1724789.04   3374095.89
1974       3    1727052.05   1802065.75   3529117.80
1974       4    1715561.64   1783567.12   3499128.76
1974       5    1677038.36   1746534.25   3423572.61
1974       6    1694945.21   1757950.68   3452895.89
1974       7    1754942.47   1824936.99   3579879.46
1974       8    1793356.16   1864860.27   3658216.43
1974       9    1924904.11   2002383.56   3927287.67
1974      10    2037958.90   2128964.38   4166923.28
1974      11    2019964.38   2104465.75   4124430.13
1974      12    2056950.68   2142449.32   4199400.00
1974      13    2070545.21   2152054.79   4222600.00
1974      14    2089989.04   2166495.89   4256484.93
1974      15    2095504.11   2177495.89   4273000.00
1974      16    2084515.07   2162512.33   4247027.40
1974      17    2050605.48   2121115.07   4171720.55
1974      18    2012032.88   2045043.84   4057076.72
1974      19    2029057.53   2034073.97   4063131.50
1974      20    1995569.86   1994597.26   3990167.12
1974      21    1895071.23   1890583.56   3785654.79
1974      22    1840065.75   1820068.49   3660134.24
1974      23    1780594.52   1748112.33   3528706.85
1974      24    1795495.89   1756506.85   3552002.74
1974      25    1779517.81   1751010.96   3530528.77
1974      26    1820827.40   1801320.55   3622147.95
1974      27    1652717.81   1629219.18   3281936.99
1974      28    1390953.42   1360471.23   2751424.65
1974      29    1456980.82   1418487.67   2875468.49
1974      30    1557386.30   1522380.82   3079767.12
1974      31    1441756.16   1407254.79   2849010.95
1974      32    1321610.96   1280610.96   2602221.92
1974      33    1240093.15   1192095.89   2432189.04
1974      34    1230528.77   1177531.51   2408060.28
1974      35    1202523.29   1151021.92   2353545.21
1974      36    1170545.21   1115046.58   2285591.79
1974      37    1151512.33   1092512.33   2244024.66
1974      38    1132019.18   1078506.85   2210526.03
1974      39    1132526.03   1084030.14   2216556.17
1974      40    1141975.34   1092482.19   2234457.53
1974      41    1137498.63   1090490.41   2227989.04
1974      42    1151961.64   1108961.64   2260923.28
1974      43    1193402.74   1144920.55   2338323.29
1974      44    1216041.10   1159043.84   2375084.94
1974      45    1204975.34   1140975.34   2345950.68
1974      46    1208994.52   1142002.74   2350997.26
1974      47    1219969.86   1144482.19   2364452.05
1974      48    1241454.79   1151460.27   2392915.06
1974      49    1271016.44   1173515.07   2444531.51
1974      50    1241000.00   1145000.00   2386000.00
1974      51    1261983.56   1164967.12   2426950.68
1974      52    1246049.32   1153536.99   2399586.31
1974      53    1235967.12   1142473.97   2378441.09
1974      54    1205087.67   1105589.04   2310676.71
1974      55    1135071.23   1037052.05   2172123.28
1974      56    1088536.99    992531.51   2081068.50
1974      57    1066501.37    967495.89   2033997.26
1974      58    1062487.67    954983.56   2017471.23
1974      59    1056032.88    946520.55   2002553.43
1974      60    1005501.37    894506.85   1900008.22
1974      61    1001534.25    886526.03   1888060.28
1974      62     983016.44    856016.44   1839032.88
1974      63     988969.86    848471.23   1837441.09
1974      64     978567.12    819564.38   1798131.50
1974      65     943528.77    772517.81   1716046.58
1974      66     906564.38    728545.21   1635109.59
1974      67     860523.29    684013.70   1544536.99
1974      68     827027.40    647517.81   1474545.21
1974      69     777043.84    603528.77   1380572.61
1974      70     707021.92    539013.70   1246035.62
1974      71     668060.27    504545.21   1172605.48
1974      72     641441.10    465468.49   1106909.59
1974      73     650487.67    459986.30   1110473.97
1974      74     607065.75    418043.84   1025109.59
1974      75     545038.36    367016.44    912054.80
1974      76     514501.37    340490.41    854991.78
1974      77     498484.93    321989.04    820473.97
1974      78     484515.07    308002.74    792517.81
1974      79     440030.14    276010.96    716041.10
1974      80     398629.29    239118.63    637747.92
1974      81     367878.53    216458.14    584336.67
1974      82     318093.45    179856.49    497949.94
1974      83     288694.12    157743.37    446437.49
1974      84     255894.09    138158.97    394053.06
1974      85     222101.21    118019.05    340120.26
1974      86     176639.59     91325.76    267965.35
1974      87     150466.30     75553.30    226019.60
1974      88     125857.51     62156.53    188014.04
1974      89     103161.52     49684.38    152845.90
1974      90      80783.06     37263.93    118046.99
1974      91      63219.23     28389.29     91608.52
1974      92      47797.74     20876.58     68674.32
1974      93      36806.88     15519.84     52326.72
1974      94      25793.60     10227.72     36021.32
1974      95      18026.97      7070.27     25097.24
1974      96      12947.87      5032.89     17980.76
1974      97       9274.99      3387.30     12662.29
1974      98       6334.58      2230.51      8565.09
1974      99       4088.11      1398.43      5486.54
1974     100       2585.69       902.22      3487.91
1974     101       1759.53       651.29      2410.82
1974     102       1093.16       423.87      1517.03
1974     103        755.75       299.14      1054.89
1974     104        483.84       181.45       665.29
1974     105        294.48       120.25       414.73
1974     106        194.03        70.30       264.33
1974     107        124.18        57.62       181.80
1974     108         87.64        48.90       136.54
1974     109         61.16        34.66        95.82
1974     110       171.21        89.61       260.82
1975       0    1517558.90   1591060.27   3108619.17
1975       1    1486947.95   1553454.79   3040402.74
1975       2    1535882.19   1603378.08   3139260.27
1975       3    1675306.85   1748789.04   3424095.89
1975       4    1757553.42   1833569.86   3591123.28
1975       5    1714063.01   1784068.49   3498131.50
1975       6    1688536.99   1753035.62   3441572.61
1975       7    1715950.68   1785956.16   3501906.84
1975       8    1719441.10   1789934.25   3509375.35
1975       9    1838860.27   1910364.38   3749224.65
1975      10    1984895.89   2070876.71   4055772.60
1975      11    1995468.49   2082473.97   4077942.46
1975      12    2024961.64   2109961.64   4134923.28
1975      13    2069452.05   2154452.05   4223904.10
1975      14    2102043.84   2184052.05   4286095.89
1975      15    2094493.15   2176501.37   4270994.52
1975      16    2093008.22   2167000.00   4260008.22
1975      17    2094515.07   2168013.70   4262528.77
1975      18    2060098.63   2101109.59   4161208.22
1975      19    2066043.84   2080553.42   4146597.26
1975      20    2040052.05   2052060.27   4092112.32
1975      21    1948073.97   1951082.19   3899156.16
1975      22    1890572.60   1873578.08   3764150.68
1975      23    1840068.49   1816575.34   3656643.83
1975      24    1827090.41   1799109.59   3626200.00
1975      25    1786501.37   1758008.22   3544509.59
1975      26    1765520.55   1739509.59   3505030.14
1975      27    1850326.03   1824317.81   3674643.84
1975      28    1630200.00   1605698.63   3235898.63
1975      29    1438468.49   1407983.56   2846452.05
1975      30    1504468.49   1469975.34   2974443.83
1975      31    1497397.26   1460391.78   2957789.04
1975      32    1456758.90   1414254.79   2871013.69
1975      33    1314610.96   1267109.59   2581720.55
1975      34    1277098.63   1226101.37   2503200.00
1975      35    1220526.03   1170531.51   2391057.54
1975      36    1194520.55   1139019.18   2333539.73
1975      37    1173547.95   1114547.95   2288095.90
1975      38    1142509.59   1085010.96   2227520.55
1975      39    1151526.03   1100013.70   2251539.73
1975      40    1144030.14   1098534.25   2242564.39
1975      41    1125969.86   1078978.08   2204947.94
1975      42    1138000.00   1091991.78   2229991.78
1975      43    1143460.27   1100958.90   2244419.17
1975      44    1196906.85   1146923.29   2343830.14
1975      45    1211041.10   1147542.47   2358583.57
1975      46    1197975.34   1134476.71   2332452.05
1975      47    1207997.26   1139504.11   2347501.37
1975      48    1213468.49   1128978.08   2342446.57
1975      49    1262961.64   1166465.75   2429427.39
1975      50    1244509.59   1148008.22   2392517.81
1975      51    1258506.85   1155506.85   2414013.70
1975      52    1257482.19   1155468.49   2412950.68
1975      53    1243052.05   1148041.10   2391093.15
1975      54    1224967.12   1128975.34   2353942.46
1975      55    1193087.67   1088589.04   2281676.71
1975      56    1129073.97   1024054.79   2153128.76
1975      57    1081038.36    978534.25   2059572.61
1975      58    1059002.74    947997.26   2007000.00
1975      59    1064991.78    948986.30   2013978.08
1975      60    1014021.92    901512.33   1915534.25
1975      61    1018010.96    902517.81   1920528.77
1975      62    1003038.36    872027.40   1875065.76
1975      63     984016.44    844016.44   1828032.88
1975      64     991468.49    831468.49   1822936.98
1975      65     978567.12    802063.01   1780630.13
1975      66     940027.40    751016.44   1691043.84
1975      67     892063.01    705545.21   1597608.22
1975      68     846024.66    659515.07   1505539.73
1975      69     803027.40    620517.81   1423545.21
1975      70     728035.62    552021.92   1280057.54
1975      71     701030.14    529021.92   1230052.06
1975      72     641558.90    470043.84   1111602.74
1975      73     625443.84    444471.23   1069915.07
1975      74     626989.04    429487.67   1056476.71
1975      75     583567.12    389043.84    972610.96
1975      76     530542.47    344019.18    874561.65
1975      77     494504.11    314991.78    809495.89
1975      78     485989.04    306493.15    792482.19
1975      79     456013.70    280501.37    736515.07
1975      80     408164.86    241531.60    649696.46
1975      81     371863.46    214513.30    586376.76
1975      82     341048.24    192648.69    533696.93
1975      83     291827.91    158462.69    450290.60
1975      84     261984.94    137177.66    399162.60
1975      85     229802.30    118710.91    348513.21
1975      86     197292.72    100169.46    297462.18
1975      87     155064.44     76577.64    231642.08
1975      88     130250.05     62345.30    192595.35
1975      89     107429.25     50661.02    158090.27
1975      90      86689.31     39887.38    126576.69
1975      91      66858.01     29371.64     96229.65
1975      92      51608.54     21953.54     73562.08
1975      93      38128.09     15828.49     53956.58
1975      94      28779.98     11566.16     40346.14
1975      95      19670.30      7499.55     27169.85
1975      96      13434.90      5026.19     18461.09
1975      97       9510.16      3512.64     13022.80
1975      98       6651.95      2333.72      8985.67
1975      99       4489.57      1527.09      6016.66
1975     100       2820.81       917.53      3738.34
1975     101       1807.33       618.58      2425.91
1975     102       1198.74       432.36      1631.10
1975     103        730.19       301.68      1031.87
1975     104        507.96       214.36       722.32
1975     105        322.68       124.06       446.74
1975     106        207.70        88.80       296.50
1975     107        141.42        53.59       195.01
1975     108         83.48        47.31       130.79
1975     109         61.87        39.78       101.65
1975     110       177.25        91.83       269.08
1976       0    1530978.08   1602972.60   3133950.68
1976       1    1486550.68   1556052.05   3042602.73
1976       2    1475452.05   1543457.53   3018909.58
1976       3    1561380.82   1626876.71   3188257.53
1976       4    1704802.74   1780284.93   3485087.67
1976       5    1756553.42   1834068.49   3590621.91
1976       6    1724060.27   1790065.75   3514126.02
1976       7    1713041.10   1784539.73   3497580.83
1976       8    1677945.21   1747950.68   3425895.89
1976       9    1767945.21   1837936.99   3605882.20
1976      10    1891849.32   1972353.42   3864202.74
1976      11    1948402.74   2029882.19   3978284.93
1976      12    1996961.64   2083967.12   4080928.76
1976      13    2037460.27   2122961.64   4160421.91
1976      14    2098947.95   2182945.21   4281893.16
1976      15    2108043.84   2196553.42   4304597.26
1976      16    2093994.52   2167501.37   4261495.89
1976      17    2101504.11   2171997.26   4273501.37
1976      18    2098506.85   2145512.33   4244019.18
1976      19    2122109.59   2146126.03   4268235.62
1976      20    2072536.99   2091046.58   4163583.57
1976      21    1995054.79   2006569.86   4001624.65
1976      22    1944575.34   1931580.82   3876156.16
1976      23    1893076.71   1872578.08   3765654.79
1976      24    1884065.75   1865572.60   3749638.35
1976      25    1822095.89   1801109.59   3623205.48
1976      26    1774002.74   1746008.22   3520010.96
1976      27    1794520.55   1761509.59   3556030.14
1976      28    1818317.81   1789808.22   3608126.03
1976      29    1699745.21   1673742.47   3373487.68
1976      30    1476454.79   1450471.23   2926926.02
1976      31    1450975.34   1413980.82   2864956.16
1976      32    1513397.26   1467391.78   2980789.04
1976      33    1448756.16   1398249.32   2847005.48
1976      34    1354613.70   1304613.70   2659227.40
1976      35    1264093.15   1218600.00   2482693.15
1976      36    1210523.29   1156528.77   2367052.06
1976      37    1199021.92   1140021.92   2339043.84
1976      38    1162043.84   1105545.21   2267589.05
1976      39    1167016.44   1111016.44   2278032.88
1976      40    1165027.40   1117517.81   2282545.21
1976      41    1124024.66   1081027.40   2205052.06
1976      42    1127471.23   1080476.71   2207947.94
1976      43    1128498.63   1082991.78   2211490.41
1976      44    1149463.01   1104961.64   2254424.65
1976      45    1191906.85   1134421.92   2326328.77
1976      46    1204041.10   1141542.47   2345583.57
1976      47    1198476.71   1132978.08   2331454.79
1976      48    1199994.52   1121501.37   2321495.89
1976      49    1239473.97   1147482.19   2386956.16
1976      50    1230452.05   1136460.27   2366912.32
1976      51    1266515.07   1163013.70   2429528.77
1976      52    1253506.85   1145504.11   2399010.96
1976      53    1255983.56   1151468.49   2407452.05
1976      54    1232052.05   1134539.73   2366591.78
1976      55    1212967.12   1111473.97   2324441.09
1976      56    1188087.67   1077090.41   2265178.08
1976      57    1122073.97   1011054.79   2133128.76
1976      58    1074539.73    959032.88   2033572.61
1976      59    1064506.85    944501.37   2009008.22
1976      60    1015983.56    898980.82   1914964.38
1976      61    1033531.51    917021.92   1950553.43
1976      62    1021512.33    889019.18   1910531.51
1976      63    1003536.99    860528.77   1864065.76
1976      64     985013.70    825515.07   1810528.77
1976      65     990465.75    812967.12   1803432.87
1976      66     974567.12    780063.01   1754630.13
1976      67     923523.29    728016.44   1651539.73
1976      68     878564.38    681545.21   1560109.59
1976      69     822526.03    633016.44   1455542.47
1976      70     748019.18    563509.59   1311528.77
1976      71     728043.84    548030.14   1276073.98
1976      72     673528.77    493019.18   1166547.95
1976      73     628564.38    451547.95   1080112.33
1976      74     603446.58    414471.23   1017917.81
1976      75     604490.41    400487.67   1004978.08
1976      76     572572.60    368547.95    941120.55
1976      77     511542.47    319019.18    830561.65
1976      78     483504.11    301493.15    784997.26
1976      79     455986.30    277991.78    733978.08
1976      80     423222.35    246376.81    669599.16
1976      81     382294.13    217536.18    599830.31
1976      82     345736.65    191533.34    537269.99
1976      83     314383.10    170082.89    484465.99
1976      84     266410.67    138453.52    404864.19
1976      85     236999.98    118691.03    355691.01
1976      86     206020.17    101748.51    307768.68
1976      87     174833.99     84617.58    259451.57
1976      88     135675.39     63833.05    199508.44
1976      89     112460.10     51284.90    163745.00
1976      90      91383.57     41018.18    132401.75
1976      91      72641.43     31793.76    104435.19
1976      92      55243.74     23068.80     78312.54
1976      93      41654.26     16932.10     58586.36
1976      94      30316.17     11907.74     42223.91
1976      95      22501.27      8554.38     31055.65
1976      96      15121.78      5412.88     20534.66
1976      97      10035.90      3581.35     13617.25
1976      98       6938.82      2411.59      9350.41
1976      99       4788.47      1586.87      6375.34
1976     100       3194.53      1049.93      4244.46
1976     101       1954.72       641.38      2596.10
1976     102       1257.39       414.90      1672.29
1976     103        828.86       285.49      1114.35
1976     104        492.85       205.66       698.51
1976     105        349.11       146.88       495.99
1976     106        218.96        84.20       303.16
1976     107        146.68        64.03       210.71
1976     108        103.24        38.97       142.21
1976     109         57.30        36.65        93.95
1976     110       171.67       106.73       278.40
1977       0    1561104.11   1636619.18   3197723.29
1977       1    1493969.86   1561964.38   3055934.24
1977       2    1477052.05   1547553.42   3024605.47
1977       3    1500452.05   1566958.90   3067410.95
1977       4    1588378.08   1656375.34   3244753.42
1977       5    1703802.74   1780284.93   3484087.67
1977       6    1764049.32   1838567.12   3602616.44
1977       7    1751564.38   1825071.23   3576635.61
1977       8    1670534.25   1741531.51   3412065.76
1977       9    1728947.95   1797452.05   3526400.00
1977      10    1813435.62   1892928.77   3706364.39
1977      11    1860857.53   1936863.01   3797720.54
1977      12    1945397.26   2027378.08   3972775.34
1977      13    2008961.64   2097468.49   4106430.13
1977      14    2063956.16   2146956.16   4210912.32
1977      15    2105449.32   2196446.58   4301895.90
1977      16    2109046.58   2187553.42   4296600.00
1977      17    2099991.78   2169997.26   4269989.04
1977      18    2099495.89   2144986.30   4244482.19
1977      19    2167515.07   2197515.07   4365030.14
1977      20    2123602.74   2149112.33   4272715.07
1977      21    2029038.36   2047041.10   4076079.46
1977      22    1992054.79   1984564.38   3976619.17
1977      23    1949076.71   1929076.71   3878153.42
1977      24    1933569.86   1917569.86   3851139.72
1977      25    1882068.49   1868575.34   3750643.83
1977      26    1809594.52   1789109.59   3598704.11
1977      27    1802000.00   1767005.48   3569005.48
1977      28    1755008.22   1719498.63   3474506.85
1977      29    1907827.40   1877317.81   3785145.21
1977      30    1731241.10   1712745.21   3443986.31
1977      31    1427961.64   1398476.71   2826438.35
1977      32    1466473.97   1420479.45   2886953.42
1977      33    1504397.26   1449391.78   2953789.04
1977      34    1492764.38   1441260.27   2934024.65
1977      35    1337608.22   1295109.59   2632717.81
1977      36    1251087.67   1201594.52   2452682.19
1977      37    1215523.29   1158027.40   2373550.69
1977      38    1184016.44   1128016.44   2312032.88
1977      39    1191049.32   1135550.68   2326600.00
1977      40    1181517.81   1131019.18   2312536.99
1977      41    1140520.55   1095010.96   2235531.51
1977      42    1125523.29   1082528.77   2208052.06
1977      43    1116969.86   1070975.34   2187945.20
1977      44    1136501.37   1088493.15   2224994.52
1977      45    1143961.64   1091961.64   2235923.28
1977      46    1184906.85   1128923.29   2313830.14
1977      47    1205041.10   1141043.84   2346084.94
1977      48    1188473.97   1112975.34   2301449.31
1977      49    1230000.00   1143506.85   2373506.85
1977      50    1200967.12   1113476.71   2314443.83
1977      51    1256457.53   1154964.38   2411421.91
1977      52    1261515.07   1152013.70   2413528.77
1977      53    1252506.85   1143008.22   2395515.07
1977      54    1244983.56   1137969.86   2382953.42
1977      55    1219550.68   1116539.73   2336090.41
1977      56    1208468.49   1100473.97   2308942.46
1977      57    1181087.67   1064090.41   2245178.08
1977      58    1116575.34    990553.42   2107128.76
1977      59    1083043.84    958035.62   2041079.46
1977      60    1008495.89    888991.78   1897487.67
1977      61    1041490.41    920989.04   1962479.45
1977      62    1038534.25    904021.92   1942556.17
1977      63    1021010.96    877517.81   1898528.77
1977      64    1003035.62    841027.40   1844063.02
1977      65     982512.33    806515.07   1789027.40
1977      66     985964.38    790967.12   1776931.50
1977      67     955564.38    757063.01   1712627.39
1977      68     911526.03    704517.81   1616043.84
1977      69     854561.64    655545.21   1510106.85
1977      70     761016.44    570008.22   1331024.66
1977      71     754027.40    565517.81   1319545.21
1977      72     700043.84    510528.77   1210572.61
1977      73     664534.25    477021.92   1141556.17
1977      74     608567.12    421547.95   1030115.07
1977      75     581947.95    385972.60    967920.55
1977      76     596994.52    381989.04    978983.56
1977      77     554575.34    344049.32    898624.66
1977      78     502547.95    307021.92    809569.87
1977      79     452002.74    272493.15    724495.89
1977      80     429503.61    247732.93    677236.54
1977      81     396817.48    222135.82    618953.30
1977      82     355893.51    194675.71    550569.22
1977      83     318850.33    169317.70    488168.03
1977      84     287287.42    148657.21    435944.63
1977      85     241185.27    119795.92    360981.19
1977      86     212130.90    101489.12    313620.02
1977      87     182073.23     85859.63    267932.86
1977      88     152842.96     70393.56    223236.52
1977      89     117004.39     52334.10    169338.49
1977      90      95369.02     41220.52    136589.54
1977      91      76348.56     32582.00    108930.56
1977      92      59781.50     24796.69     84578.19
1977      93      44444.87     17545.63     61990.50
1977      94      32870.77     12673.54     45544.31
1977      95      23341.31      8751.54     32092.85
1977      96      16981.73      6198.08     23179.81
1977      97      11143.81      3850.35     14994.16
1977      98       7287.84      2427.61      9715.45
1977      99       4937.88      1615.38      6553.26
1977     100       3353.60      1067.93      4421.53
1977     101       2212.73       674.12      2886.85
1977     102       1346.86       440.09      1786.95
1977     103        836.27       285.39      1121.66
1977     104        557.43       200.47       757.90
1977     105        331.94       147.49       479.43
1977     106        227.12       105.36       332.48
1977     107        141.57        60.84       202.41
1977     108        110.51        40.87       151.38
1977     109         77.19        27.46       104.65
1977     110       166.44       107.49       273.93
1978       0    1611534.25   1691030.14   3302564.39
1978       1    1517093.15   1588106.85   3105200.00
1978       2    1486975.34   1555969.86   3042945.20
1978       3    1503556.16   1572556.16   3076112.32
1978       4    1526452.05   1595958.90   3122410.95
1978       5    1588380.82   1656876.71   3245257.53
1978       6    1709301.37   1784284.93   3493586.30
1978       7    1795556.16   1878073.97   3673630.13
1978       8    1704558.90   1777065.75   3481624.65
1978       9    1725542.47   1795542.47   3521084.94
1978      10    1769443.84   1848449.32   3617893.16
1978      11    1788945.21   1863936.99   3652882.20
1978      12    1855356.16   1931860.27   3787216.43
1978      13    1958400.00   2042380.82   4000780.82
1978      14    2033961.64   2118465.75   4152427.39
1978      15    2072961.64   2163463.01   4236424.65
1978      16    2109956.16   2189452.05   4299408.21
1978      17    2115049.32   2190057.53   4305106.85
1978      18    2093487.67   2140501.37   4233989.04
1978      19    2176509.59   2205005.48   4381515.07
1978      20    2165512.33   2192506.85   4358019.18
1978      21    2082608.22   2101106.85   4183715.07
1978      22    2028043.84   2022539.73   4050583.57
1978      23    1999561.64   1981567.12   3981128.76
1978      24    1987076.71   1969572.60   3956649.31
1978      25    1936079.45   1923073.97   3859153.42
1978      26    1870572.60   1857578.08   3728150.68
1978      27    1837597.26   1810112.33   3647709.59
1978      28    1755994.52   1717997.26   3473991.78
1978      29    1856531.51   1817517.81   3674049.32
1978      30    1932813.70   1911802.74   3844616.44
1978      31    1680227.40   1656728.77   3336956.17
1978      32    1443964.38   1405479.45   2849443.83
1978      33    1458978.08   1403482.19   2862460.27
1978      34    1550895.89   1495890.41   3046786.30
1978      35    1471758.90   1429758.90   2901517.80
1978      36    1322106.85   1275106.85   2597213.70
1978      37    1257090.41   1203095.89   2460186.30
1978      38    1198021.92   1143526.03   2341547.95
1978      39    1218526.03   1163024.66   2381550.69
1978      40    1208556.16   1158054.79   2366610.95
1978      41    1153013.70   1104013.70   2257027.40
1978      42    1143024.66   1097010.96   2240035.62
1978      43    1115024.66   1072027.40   2187052.06
1978      44    1127473.97   1078479.45   2205953.42
1978      45    1131504.11   1074991.78   2206495.89
1978      46    1137964.38   1087463.01   2225427.39
1978      47    1186909.59   1129424.66   2316334.25
1978      48    1194542.47   1119041.10   2313583.57
1978      49    1223482.19   1138980.82   2362463.01
1978      50    1186493.15   1105000.00   2291493.15
1978      51    1230972.60   1135482.19   2366454.79
1978      52    1251958.90   1143964.38   2395923.28
1978      53    1261517.81   1152016.44   2413534.25
1978      54    1242509.59   1130509.59   2373019.18
1978      55    1232484.93   1120471.23   2352956.16
1978      56    1216553.42   1106542.47   2323095.89
1978      57    1202471.23   1088476.71   2290947.94
1978      58    1177591.78   1043591.78   2221183.56
1978      59    1128580.82    993060.27   2121641.09
1978      60    1019032.88    896027.40   1915060.28
1978      61    1040506.85    918002.74   1958509.59
1978      62    1048493.15    908490.41   1956983.56
1978      63    1037032.88    893024.66   1930057.54
1978      64    1019008.22    857016.44   1876024.66
1978      65     999534.25    821526.03   1821060.28
1978      66     976509.59    784013.70   1760523.29
1978      67     964961.64    767967.12   1732928.76
1978      68     945065.75    734063.01   1679128.76
1978      69     887027.40    678517.81   1565545.21
1978      70     786052.05    586035.62   1372087.67
1978      71     773024.66    577515.07   1350539.73
1978      72     725526.03    526515.07   1252041.10
1978      73     694547.95    497032.88   1191580.83
1978      74     645534.25    447021.92   1092556.17
1978      75     587065.75    393046.58    980112.33
1978      76     574945.21    367471.23    942416.44
1978      77     579994.52    357989.04    937983.56
1978      78     549079.45    336057.53    885136.98
1978      79     469545.21    277520.55    747065.76
1978      80     421098.46    240955.00    662053.46
1978      81     403632.43    223751.99    627384.42
1978      82     370543.19    199043.41    569586.60
1978      83     329594.96    172499.81    502094.77
1978      84     292210.06    148535.00    440745.06
1978      85     261140.35    129066.66    390207.01
1978      86     217130.30    102876.52    320006.82
1978      87     188865.87     85935.74    274801.61
1978      88     160325.61     71983.36    232308.97
1978      89     132794.22     58203.23    190997.45
1978      90      99826.78     42522.08    142348.86
